attraction_name,review stars,review text
Gardens by the Bay,5,"Likes a magic wonderland by night.
Magnificent flower dome. A garden worth to visit!"
Gardens by the Bay,5,Very beautiful place especially during night 🌙 time..
Gardens by the Bay,5,The Only place in Singapore that you can get to see such beautiful flowers...
Gardens by the Bay,5,Great spot for enjoying beautiful landmarks such as the supertrees and mbs. Bring snacks and definitely drinks as there's not many food options here other than satay by the bay and a couple fast food restaurants which are pricier and crowded. There's water cooler here to top up water bottles which is handy given how hot Singapore is. Daily light shows at the supertree grove at 7.45 and 8.45.
Gardens by the Bay,4,Flower Drome during the day and River Hong Bao at night
Gardens by the Bay,4,A very nice place.
Gardens by the Bay,5,"Gardens By the Bay...The cloud forest and Flower Dome... 🌸💖🌷🍁
Best place to fall in love with nature🌎🌸♥️
Natural Plant Biodiversity conservation center. It has almost all  varieties of plant species in the world.
It even has a theater to educate about the importance of  Biodiversity conservation.
Its the best place for a Nature lover.
Inspiring young minds
One of the most Beautiful and Must visit place in Singapore 🇸🇬
Everlasting memories 💕🇸🇬🌎✈️"
Gardens by the Bay,4,"You would never see such amazing indoor gardens .!!!
So Colorful ..So Vibrant.
Its like a dome and its all air conditioned. Huge acre of land for such divine park..
There is also a waterfall front where you can walk around at different levels
You should visit during afternoon and evening because the flower dome all lights up in evening..
There is a sky walk between the barks of all the trees and you get direct view of MARINA BAY."
Gardens by the Bay,5,Always a refreshing experience when one visit it every quarterly. The team is always working v hard to put new display or event to wow the visitors. Kudos.
Gardens by the Bay,5,Very relaxing .love the place
Gardens by the Bay,5,"One of the best tourist attractions in Singapore. Educational, impressive and well done."
Gardens by the Bay,5,Super nice time admiring different flowers and plants. First time here actually. Overall a good time.
Gardens by the Bay,3,"The food here is great.  The toilets clean enough to sit on.  But the restaurant needs a makeover.  Crowded, cramped and rundown.

Will I come back here.  No."
Gardens by the Bay,5,Satay Food court open for breakfast from 8:00. Delicious fresh mango.
Gardens by the Bay,5,"This is a must to go place in singapore!

At night 7:30-8 PM opera music plays and there is a light show which happens only for 15-20 mins but those 20 mins will me more than enough for lifetime memories.

There a lot of thinga of visit in here.

1. Gardens where these tree shaped towers are there. Light and music show at night.

2. Skywalk

3. Flower fantasy ( 1 hour)

4. Artificial Waterfall

5. Flower Dome

All tickets costs around 3500-4000 INR per person"
Gardens by the Bay,4,Enjoy serenity... Soak yourself in the fantastic landscaping.
Gardens by the Bay,5,"Great indoor garden. Plants, flowers from other parts of of the world. And in a cool environment."
Gardens by the Bay,5,"Singapore’s solution to weather controlled flora and fauna exhibit. Took a walk there during phase 2  circuit breaker weekday. And got to enjoy the peace when there’s no tourists.

Check out the mid autumn festival lightings"
Gardens by the Bay,4,Nice tranquil garden for a evening stroll.
Gardens by the Bay,5,Nice place. Love it❤️❤️💕✌️👍
Gardens by the Bay,5,"It's a must see in Singapore. Can take a full day if you visit the conservatories, floral fantasy and the supergrove."
Gardens by the Bay,5,Enjoyed afternoon biking along the coastline.
Gardens by the Bay,5,"Think in the future, our planet becomes extremely hostile or uninhabitable for mankind consequence of global warming or other climate changes. Will we be destroyed forever or yet our unimaginable dreams, indomitable will, and hope will keep us alive forever?
""The garden by the bay Singapore"" sharpens all these thoughts of ours..."
Gardens by the Bay,5,Love it. Great park to walk your dog and enjoy the scenary.
Gardens by the Bay,5,The Gardens that always i want to go and  will never bores!
Gardens by the Bay,5,Visited in the night. Great place to walk and take in the landscape
Gardens by the Bay,5,Must visit place in Singapore. Loved the time spent here. Would visit this place multiple times during my stay here in Singapore. You can roam around park by enjoying the multiple ecosystem they have created manually. Here the center of attraction is The light show that happens at 8 everyday near the Super Tree. It's too good. You can visit the Cloud Forest and Butterfly dome also. These two are very good to enjoy the natural beauty.
Gardens by the Bay,5,We had a fantastic day here the place is beautiful! We didn't go into any of the domes but enjoyed walking around and the light show in the evenings is fantastic. I would recommend taking plenty of water as drinks are fairly expensive there.
Gardens by the Bay,5,Great place for dogs and humans 😊
Gardens by the Bay,5,Beautiful! Such a cool walk after a storm in the afternoon!
Gardens by the Bay,5,"I dunno why my family absolutely love coming to this 'magical' place again & again.

There are absolutely so many things to see, discover & bond inbetween gawking at the colourful flora, fauna & exploring little nooks for instagrammable worthy pics!

There are both paid & free gardens. Both equally magical.

Just dun go during the scorching afternoons or ull literally feel like 'melting' frm the heat of the asphalt!

Jacket is a must for the elderly whn exploring the Cloud Dome. Venturing into the top most level of the waterfall is absolutely breath taking.

Meandering around the slopes in the Flower Forest is so much fun!

U can then end ur visit craning ur neck to view the super trees as a finale. Night time during the light show is the best. Make sure u come a tad early to 'chope' the best seat under the stars...."
